epoch,task_num,valid_loss,valid_acc
0,1,0.3516540994980191,0.9965258586656139
1,1,0.3241222991945242,0.9970785629688117
2,1,0.30887361837619387,0.9980260560600079
3,1,0.3010220216989423,0.9981839715752072
4,1,0.2970970775880599,0.9983418870904066
5,1,0.2936061959726934,0.9984208448480063
6,1,0.28382833343318364,0.998499802605606
7,1,0.2769407982464793,0.9985787603632057
8,1,0.2738736882658754,0.9985787603632057
9,1,0.2707747877185353,0.9988156336360048
10,1,0.2650311384989817,0.9988156336360048
11,1,0.25732376215441916,0.9989735491512041
12,1,0.2532964129999509,0.9990525069088038
13,1,0.2513173407391508,0.9990525069088038
14,1,0.2474819478019631,0.9990525069088038
15,1,0.2426381402532432,0.9989735491512041
16,1,0.23977409111291018,0.9990525069088038
17,1,0.2340729445336696,0.9990525069088038
18,1,0.23112069789218753,0.9990525069088038
19,1,0.22731578921876402,0.9992104224240032
20,1,0.22352398356523526,0.9991314646664035
21,1,0.22164040619071368,0.9992893801816028
22,1,0.21776051626485937,0.9992893801816028
23,1,0.21485546037842998,0.9992893801816028
24,1,0.21202198160739458,0.9992893801816028
25,1,0.2101497655182171,0.9992893801816028
26,1,0.20831755312520714,0.9993683379392025
27,1,0.20827632687024059,0.9993683379392025
28,1,0.2061817549925005,0.9992893801816028
29,1,0.20426784428715283,0.9992893801816028
30,1,0.20429960593634144,0.9992893801816028
31,1,0.1996469119604143,0.9992893801816028
32,1,0.19666611912972456,0.9992893801816028
33,1,0.1957601882279084,0.9992893801816028
34,1,0.19386476865174315,0.9992893801816028
35,1,0.19201267178685497,0.9993683379392025
36,1,0.19007409610651343,0.9993683379392025
37,1,0.18899806956152082,0.9993683379392025
38,1,0.18803974594398773,0.9993683379392025
39,1,0.18711155498164284,0.9994472956968022
40,1,0.1851328511930858,0.9994472956968022
41,1,0.18229365695078195,0.9994472956968022
42,1,0.18129833421239352,0.9995262534544019
43,1,0.1813118749711055,0.9993683379392025
44,1,0.17945561860208215,0.9993683379392025
45,1,0.1786225311966974,0.9994472956968022
46,1,0.17669736838745498,0.9993683379392025
47,1,0.17292229962758382,0.9993683379392025
48,1,0.16817860878177468,0.9994472956968022
49,1,0.16729477916105528,0.9994472956968022
50,1,0.16351276296920753,0.9994472956968022
51,1,0.15963377743029944,0.9996052112120016
52,1,0.15776940963271105,0.9995262534544019
53,1,0.15775431940737233,0.9995262534544019
54,1,0.1576970489739054,0.9997631267272009
55,1,0.15675452109786583,0.9995262534544019
56,1,0.15487473206326183,0.9996841689696012
57,1,0.15395377322801995,0.9995262534544019
58,1,0.1501793564742514,0.9996841689696012
59,1,0.14830383299792937,0.9998420844848006
60,1,0.14829043253367943,0.9995262534544019
61,1,0.14638057827031806,0.9996841689696012
62,1,0.14449969546695118,0.9996841689696012
63,1,0.14356577931728656,0.9995262534544019
64,1,0.14358579690777357,0.9995262534544019
65,1,0.14350863326998317,0.9997631267272009
66,1,0.13974436033256807,0.9997631267272009
67,1,0.13881797344610242,0.9996052112120016
68,1,0.13878604191896993,0.9997631267272009
69,1,0.13596779305239323,0.9998420844848006
70,1,0.134118667213144,0.9996052112120016
71,1,0.13407891006677744,0.9998420844848006
72,1,0.13314955136402296,0.9996841689696012
73,1,0.12941933552290769,0.9996052112120016
74,1,0.1293693038782394,0.9998420844848006
75,1,0.12940600884323106,0.9996052112120016
76,1,0.1293370376814979,0.9997631267272009
77,1,0.1283596636617885,0.9998420844848006
78,1,0.12649094281910062,0.9997631267272009
79,1,0.12459205658632072,0.9998420844848006
80,1,0.12271418642301217,0.9997631267272009
81,1,0.12173374112573387,0.9998420844848006
82,1,0.1217209678068257,0.9998420844848006
83,1,0.1189164064468671,0.9998420844848006
84,1,0.11796699618686107,0.9999210422424003
