epoch,task_num,valid_loss,valid_acc
0,1,0.0005369317341285448,0.9579333333333333
1,1,0.00035948488827173907,0.9718833333333333
2,1,0.0002783848619398971,0.9788
3,1,0.00022870773700997234,0.98215
4,1,0.00019385792585089803,0.9841
5,1,0.00018092378945633149,0.9862833333333333
6,1,0.0001430406190066909,0.9887
7,1,0.00013581169202225282,0.9894666666666667
8,1,0.00011178806501363093,0.9918666666666667
9,1,0.00010862238992316028,0.9918
10,1,9.296454665212271e-05,0.99335
11,1,8.954000361651803e-05,0.9930666666666667
12,1,8.643904345808551e-05,0.9936166666666667
13,1,7.663567919516936e-05,0.9941166666666666
14,1,7.134732113045175e-05,0.9944666666666667
15,1,6.753891218686477e-05,0.99525
16,1,6.943417495737473e-05,0.9948
17,1,6.0143149795476346e-05,0.9954833333333334
18,1,5.371194792484554e-05,0.9959833333333333
19,1,5.063684735408363e-05,0.9964166666666666
20,1,5.2576210765497915e-05,0.9965666666666667
21,1,6.409168608370238e-05,0.9951333333333333
22,1,4.2834551675089946e-05,0.99695
23,1,4.5674748790528006e-05,0.9971
24,1,4.1671704287970596e-05,0.9971833333333333
25,1,4.119414659022975e-05,0.99705
26,1,3.767164711316582e-05,0.99735
27,1,3.791034631091558e-05,0.99745
28,1,3.3836709485816145e-05,0.99785
29,1,3.256263591853591e-05,0.9979833333333333
30,1,3.961613515760594e-05,0.99705
31,1,3.07571000957978e-05,0.9978166666666667
32,1,2.705594724296437e-05,0.9984166666666666
33,1,2.6545671020964316e-05,0.9983333333333333
34,1,2.857106575235472e-05,0.99805
35,1,2.5671525085635947e-05,0.99825
36,1,2.5974399211797086e-05,0.99845
37,1,2.9212781858708087e-05,0.9979333333333333
38,1,2.8656339666243487e-05,0.9979333333333333
39,1,2.6120513154940758e-05,0.9982833333333333
40,1,2.3453705202791752e-05,0.9986333333333334
41,1,2.4159467442041204e-05,0.9984166666666666
42,1,2.2513341733429114e-05,0.9986
43,1,2.3242278154551362e-05,0.9982833333333333
44,1,2.3157025648955218e-05,0.9984333333333333
45,1,2.29881667549004e-05,0.9983666666666666
46,1,2.057499870910154e-05,0.9989333333333333
47,1,2.1121521043096435e-05,0.9985333333333334
48,1,1.970303797588713e-05,0.9987333333333334
49,1,1.947725639717343e-05,0.9986666666666667
50,1,1.6246150399092584e-05,0.9991166666666667
51,1,1.7007985421757135e-05,0.9989666666666667
