epoch,task_num,valid_loss,valid_acc
0,1,1.6947567199707032,0.3834
1,1,1.4335059967041015,0.4866
2,1,1.3792340850830078,0.5048
3,1,1.0855523681640624,0.6078
4,1,0.9960948211669922,0.6486
5,1,0.8889366256713868,0.6842
6,1,0.8082008682250976,0.714
7,1,0.7565249069213867,0.7266
8,1,0.7198888031005859,0.7472
9,1,0.6774922317504882,0.7612
10,1,0.6799149230957031,0.7604
11,1,0.6208644134521485,0.7874
12,1,0.61660498046875,0.7906
13,1,0.6473377410888672,0.7814
14,1,0.5912540786743165,0.8024
15,1,0.5908805633544922,0.8016
16,1,0.5862649566650391,0.8
17,1,0.5915602416992187,0.8004
18,1,0.5763741775512695,0.8052
19,1,0.5545282424926757,0.8102
20,1,0.5729551086425781,0.8074
21,1,0.5673799530029296,0.8176
22,1,0.561679490661621,0.813
23,1,0.5467502563476563,0.82
24,1,0.5555091278076172,0.8212
25,1,0.5468630187988281,0.822
26,1,0.562194839477539,0.8186
27,1,0.5654732604980469,0.818
28,1,0.5583801040649414,0.8236
29,1,0.5484320816040039,0.8336
30,1,0.5347597274780274,0.8372
31,1,0.553822396850586,0.8378
32,1,0.5468890472412109,0.8378
33,1,0.5456395599365235,0.8392
34,1,0.5590169387817383,0.8408
35,1,0.5630912689208984,0.8336
36,1,0.5651631988525391,0.8364
37,1,0.5608974105834961,0.8402
38,1,0.5684484619140625,0.8416
39,1,0.5577274993896484,0.841
40,1,0.5672718170166016,0.8406
41,1,0.5667130340576172,0.8414
42,1,0.5668611404418945,0.8416
43,1,0.5658641830444336,0.8436
44,1,0.569627473449707,0.8428
45,1,0.5729813461303711,0.8432
46,1,0.5714913223266601,0.8442
47,1,0.5697967361450196,0.843
48,1,0.5700205123901367,0.8428
49,1,0.5710067031860352,0.842
50,1,0.5698692016601562,0.8426
51,1,0.5707834884643554,0.8424
52,1,0.5710567489624023,0.8424
53,1,0.5718418731689453,0.8436
54,1,0.5708038223266602,0.8428
55,1,0.5722439758300781,0.8426
56,1,0.5724910736083985,0.8426
57,1,0.572621598815918,0.8428
58,1,0.5729314758300781,0.8424
59,1,0.5733512664794922,0.8418
60,1,0.5729293563842773,0.842
100,2,1.5686592407226563,0.548
100,1,0.7628993057250977,0.7344
101,2,1.0669346313476562,0.632
101,1,0.9007941375732422,0.7324
102,2,0.9435278625488281,0.69
102,1,0.872629916381836,0.7474
103,2,0.8398598937988281,0.71
103,1,0.9068132049560547,0.7532
104,2,0.7689435424804687,0.736
104,1,0.827375422668457,0.765
105,2,0.7943475341796875,0.738
105,1,0.9308337921142578,0.7524
106,2,0.7470661010742188,0.744
106,1,1.0252152923583984,0.7348
107,2,0.6981788024902343,0.764
