epoch,task_num,valid_loss,valid_acc
0,1,1.5220707911429727e-05,0.9986577181208054
1,1,1.4890386835707569e-05,0.9987366758784051
2,1,6.2965027630432586e-06,0.9995262534544019
3,1,3.4354762526482743e-06,0.9996052112120016
4,1,4.146470870509845e-06,0.9995262534544019
5,1,3.3705291203778935e-06,0.9996052112120016
6,1,2.1406571249557517e-06,0.9997631267272009
7,1,4.949307146478315e-06,0.9995262534544019
8,1,3.043052118299257e-06,0.9996052112120016
9,1,9.676721149690937e-07,0.9999210422424003
10,1,8.502118708816894e-07,0.9999210422424003
11,1,6.656018401128519e-07,0.9998420844848006
12,1,1.3744881122969878e-06,0.9998420844848006
13,1,1.4621305387744138e-06,0.9998420844848006
14,1,6.556860422319103e-07,1.0
15,1,3.823215224850623e-06,0.9996052112120016
16,1,8.156862821892809e-07,0.9999210422424003
17,1,7.718832395842895e-07,0.9998420844848006
18,1,7.384262984927516e-07,0.9999210422424003
19,1,1.9032028535180273e-06,0.9997631267272009
20,1,1.1394482010735081e-07,1.0
21,1,1.271396669211751e-07,1.0
22,1,5.4797394270489275e-08,1.0
23,1,7.718036790531386e-08,1.0
24,1,9.445716098433978e-09,1.0
25,1,2.7862668610582595e-09,1.0
26,1,3.359589405794086e-09,1.0
27,1,3.009958618218488e-09,1.0
28,1,1.4587952534098114e-06,0.9999210422424003
29,1,3.079952881891247e-09,1.0
30,1,7.011045950000336e-07,0.9999210422424003
31,1,4.3176874410317734e-10,1.0
32,1,5.076187845897264e-09,1.0
33,1,9.292637703961225e-10,1.0
34,1,1.2489407402786253e-08,1.0
35,1,1.2319449084585906e-10,1.0
36,1,6.21750055375409e-11,1.0
37,1,4.134628305431614e-10,1.0
38,1,4.735326740913308e-10,1.0
39,1,3.3820385770566383e-10,1.0
40,1,1.739096886633546e-11,1.0
41,1,1.5626165613465035e-11,1.0
42,1,1.544232498815226e-11,1.0
43,1,1.5074649350004343e-11,1.0
44,1,5.417388019492983e-10,1.0
45,1,1.0993475958928257e-11,1.0
46,1,2.7354789070386834e-11,1.0
47,1,2.3898701723998732e-11,1.0
48,1,1.1728805228000225e-11,1.0
49,1,7.574106427362025e-12,1.0
50,1,7.53733407661444e-12,1.0
51,1,7.463798901648068e-12,1.0
52,1,7.279962589242741e-12,1.0
53,1,7.83146777019685e-12,1.0
54,1,7.1696578423736225e-12,1.0
55,1,1.4670124879321755e-11,1.0
56,1,2.6766214154074015e-11,1.0
57,1,1.8898246421286265e-11,1.0
58,1,5.294523174051399e-12,1.0
59,1,5.2945227028750264e-12,1.0
60,1,1.595700813007091e-11,1.0
61,1,1.0588992307460154e-11,1.0
62,1,3.9538454835261717e-10,1.0
63,1,3.0423543432011963e-09,1.0
64,1,7.757935803612845e-12,1.0
65,1,1.1875813770550492e-11,1.0
66,1,1.088310592235454e-11,1.0
67,1,1.8861450919342408e-11,1.0
68,1,1.2537619909239078e-11,1.0
69,1,2.647262796743642e-12,1.0
70,1,2.794332451965178e-12,1.0
71,1,4.669471021189462e-12,1.0
72,1,4.191494867993704e-12,1.0
73,1,4.1547277878469376e-12,1.0
74,1,3.2723088615685433e-12,1.0
75,1,2.72079707318763e-12,1.0
76,1,2.022214869128431e-12,1.0
77,1,1.8383773470051617e-12,1.0
78,1,1.5442372804883756e-12,1.0
79,1,1.6545397547533164e-12,1.0
80,1,1.3971670949194806e-12,1.0
81,1,1.1030268706133976e-12,1.0
82,1,1.2133295443064775e-12,1.0
83,1,1.2133295267743333e-12,1.0
84,1,1.397167173814129e-12,1.0
85,1,1.1030268508897353e-12,1.0
86,1,1.029491767967119e-12,1.0
87,1,1.029491767967119e-12,1.0
88,1,1.0662593039496323e-12,1.0
89,1,1.2868644146518467e-12,1.0
90,1,1.250096964138536e-12,1.0
91,1,1.2500970167349682e-12,1.0
92,1,1.1765618943650276e-12,1.0
93,1,1.0294917263282768e-12,1.0
94,1,9.927241991118357e-13,1.0
95,1,9.927241991118357e-13,1.0
96,1,9.927241991118357e-13,1.0
97,1,9.559566455971783e-13,1.0
98,1,9.927241991118357e-13,1.0
99,1,8.456539697125805e-13,1.0
100,2,0.00033789234964207984,0.9777483662833981
100,1,9.666588877209712e-07,0.9999210422424003
101,2,0.0002421271676869889,0.9865166680453304
101,1,7.963173405965207e-07,0.9999210422424003
102,2,0.00020236570894377966,0.989742741335098
102,1,5.281548741926249e-07,0.9999210422424003
103,2,0.00017413210941313593,0.9935478534204649
103,1,6.744396910228935e-07,1.0
104,2,0.00015857172853346745,0.9942096120440069
104,1,4.397885287552064e-07,0.9999210422424003
105,2,0.0001541191448703062,0.9946232111837208
105,1,1.1571701418130486e-06,0.9998420844848006
106,2,0.00014726300461533466,0.9962776077425759
106,1,8.823704470785669e-07,1.0
107,2,0.00013488701445553062,0.9971048060220035
107,1,1.6906278222266845e-06,0.9997631267272009
108,2,0.0001390484036178701,0.9964430473984615
108,1,1.243801392686674e-06,0.9999210422424003
109,2,0.00014250577146332103,0.9961121680866903
109,1,6.394807586418863e-07,1.0
110,2,0.0001249987167029752,0.9971875258499462
110,1,2.294279212777214e-07,1.0
111,2,0.00012835610970091766,0.9977665646455456
111,1,4.0000442275679724e-07,1.0
112,2,0.00011972536998752014,0.997932004301431
112,1,3.1378432657379644e-07,1.0
113,2,0.0001228199250960983,0.997932004301431
113,1,1.753907489262667e-07,1.0
114,2,0.00011718883140993943,0.9978492844734883
114,1,1.917603248230665e-07,1.0
115,2,0.00012253623679791818,0.9985110430970303
115,1,1.9402792640917862e-06,0.9998420844848006
116,2,0.00011429000642486222,0.9990073620646869
116,1,7.79928744595547e-07,0.9999210422424003
117,2,0.0001101831717029755,0.9990073620646869
117,1,3.3508977981260816e-07,1.0
118,2,0.00011472503521920868,0.9990073620646869
118,1,1.1669908805441066e-06,0.9998420844848006
119,2,0.00011509911935514232,0.9988419224088014
119,1,1.186053115763001e-06,0.9998420844848006
120,2,0.00012144575258970399,0.9986764827529159
120,1,1.0272453819472514e-06,0.9999210422424003
121,2,0.00011306902427133551,0.9989246422367442
121,1,4.470848994043755e-07,1.0
122,2,0.00011338224679672922,0.9990900818926297
122,1,6.214562446338264e-07,1.0
123,2,8.820606764926441e-05,0.9995036810323434
123,1,1.2188719493689004e-07,1.0
124,2,8.49474281250114e-05,0.9995864008602862
124,1,1.391409751512267e-07,1.0
125,2,8.316303441030274e-05,0.9995864008602862
125,1,1.1937414981125968e-07,1.0
126,2,8.477802171197538e-05,0.9994209612044007
126,1,2.341123727413972e-07,1.0
127,2,8.135277767741105e-05,0.9995864008602862
127,1,2.3104314943718322e-07,1.0
128,2,7.762713284619305e-05,0.9998345603441144
128,1,1.771744016886063e-07,1.0
129,2,7.814223350292499e-05,0.9998345603441144
129,1,9.018528016367697e-08,1.0
130,2,7.967323690975795e-05,0.999338241376458
130,1,1.4771207771846984e-07,1.0
131,2,7.373188284172373e-05,0.9998345603441144
131,1,8.180033646223585e-08,1.0
132,2,7.429579854509515e-05,0.9998345603441144
132,1,5.8210623032467726e-08,1.0
133,2,7.322617399035795e-05,0.9997518405161717
133,1,1.0875576082540188e-07,1.0
134,2,7.266755640230638e-05,0.9998345603441144
134,1,1.2899989695805768e-07,1.0
135,2,7.35901634185207e-05,0.999669120688229
135,1,1.4168284595406216e-07,1.0
136,2,7.303395036684095e-05,0.9998345603441144
136,1,2.625225285581316e-07,1.0
137,2,7.405590436399224e-05,0.9997518405161717
137,1,3.049753488829803e-07,1.0
138,2,6.984600908077427e-05,0.9998345603441144
138,1,8.43638534894728e-08,1.0
139,2,7.331441320273685e-05,0.999669120688229
139,1,1.7553682243260393e-07,1.0
140,2,6.959253572502565e-05,0.9999172801720573
140,1,1.2144637838361657e-07,1.0
141,2,6.939876084736336e-05,0.9999172801720573
141,1,1.294144353785798e-07,1.0
142,2,6.757915375600314e-05,0.9999172801720573
142,1,1.5147637447349542e-07,1.0
143,2,6.864825198136406e-05,0.9999172801720573
143,1,1.8938392661384406e-07,1.0
144,2,6.934353509043156e-05,0.9999172801720573
144,1,3.619046614597558e-07,1.0
145,2,6.791894173975154e-05,0.9999172801720573
145,1,1.0317838197817712e-07,1.0
146,2,6.959600185665582e-05,0.9998345603441144
146,1,1.0391392043819763e-07,1.0
147,2,6.717291345286876e-05,0.9999172801720573
147,1,1.1130717466964818e-07,1.0
148,2,6.710727712890924e-05,0.9999172801720573
148,1,1.3124985227967716e-07,1.0
149,2,7.042707917742343e-05,0.9995864008602862
149,1,1.0674200233621329e-07,1.0
150,2,6.51309456047916e-05,0.9998345603441144
150,1,4.2641761364212314e-08,1.0
151,2,6.467463652488464e-05,0.9997518405161717
151,1,7.712162765411058e-08,1.0
152,2,6.405818464467283e-05,1.0
152,1,9.262623467635275e-08,1.0
153,2,6.682127550834757e-05,0.9999172801720573
153,1,1.3750090815396596e-07,1.0
154,2,6.391306310911827e-05,0.9998345603441144
154,1,6.31098002838139e-08,1.0
155,2,6.41884946152081e-05,0.9998345603441144
155,1,6.250338951479581e-08,1.0
156,2,6.87122829699104e-05,0.999669120688229
156,1,1.5645698588581333e-07,1.0
