epoch,task_num,valid_loss,valid_acc
0,1,0.2275247390270233,0.9313333333333333
1,1,0.1240604455947876,0.9611833333333333
2,1,0.093218614645799,0.9720166666666666
3,1,0.06613356096347173,0.9799
4,1,0.052858900413910545,0.9838166666666667
5,1,0.04384299665689469,0.9862833333333333
6,1,0.04347594816883405,0.9862666666666666
7,1,0.03082181896766027,0.9900833333333333
8,1,0.025333235125988722,0.9921833333333333
9,1,0.02263205526371797,0.9931833333333333
10,1,0.019990253141522408,0.9937833333333334
11,1,0.01694862914805611,0.99475
12,1,0.015128247915705046,0.99535
13,1,0.015954302456974982,0.9947833333333334
14,1,0.014817131020625433,0.9952166666666666
15,1,0.012505516001582145,0.9963166666666666
16,1,0.010353145154193043,0.9966
17,1,0.011024295855065187,0.99635
18,1,0.01440194489819308,0.99505
19,1,0.010301986234883468,0.9967166666666667
20,1,0.007831344238420327,0.99765
21,1,0.005260348822983603,0.9986
22,1,0.005648965371958911,0.9982666666666666
23,1,0.010983587432187051,0.9962833333333333
24,1,0.006797448672975103,0.9977166666666667
25,1,0.004863674728789677,0.9984333333333333
26,1,0.008296617944383373,0.9973
27,1,0.007376154361758381,0.9975166666666667
28,1,0.007471782604294519,0.9975166666666667
29,1,0.005199280892560879,0.9983166666666666
30,1,0.005268026771644751,0.99825
31,1,0.0014582113090611528,0.99955
32,1,0.0007570036652265117,0.9998666666666667
33,1,0.0006268691002536798,0.9999166666666667
34,1,0.0006384275257587433,0.9999166666666667
35,1,0.000562857574938486,0.9998833333333333
36,1,0.0008061578315449879,0.9998166666666667
37,1,0.0008432269311354805,0.99985
38,1,0.0006538599629614813,0.9998666666666667
39,1,0.00047420580584633476,0.9999
40,1,0.0003117147107763837,0.9999833333333333
41,1,0.00033190202114055867,0.9999666666666667
42,1,0.0006250833590883606,0.9998166666666667
43,1,0.00034024267350905575,1.0
44,1,0.00034116918716802804,0.9999333333333333
45,1,0.00043213785676440847,0.9999166666666667
46,1,0.00026121536272306304,0.9999333333333333
47,1,0.0001476256688532885,0.9999666666666667
48,1,0.00020476602372073102,0.99995
49,1,0.0001299091135064373,0.9999666666666667
50,1,9.02424178905979e-05,1.0
51,1,0.0002006868690616102,0.9999666666666667
52,1,0.00010208293180597441,1.0
53,1,0.000117041016437967,0.9999833333333333
54,1,8.964183864930722e-05,1.0
55,1,8.12662753821011e-05,1.0
56,1,7.767784854780378e-05,1.0
57,1,6.758226038800786e-05,1.0
58,1,7.661379068401099e-05,1.0
59,1,7.912953777316337e-05,1.0
60,1,0.00011827514034290895,1.0
61,1,0.00010091865842089949,1.0
62,1,8.338797239145302e-05,1.0
63,1,6.993043728750005e-05,1.0
64,1,5.2587482868208705e-05,1.0
65,1,6.19548486606315e-05,1.0
66,1,5.581725192908683e-05,1.0
67,1,5.031020166085606e-05,1.0
68,1,5.8408879902829845e-05,1.0
69,1,5.774927207227544e-05,1.0
70,1,4.7974877685677105e-05,1.0
71,1,4.6858552669679435e-05,1.0
72,1,5.1225843437957035e-05,1.0
73,1,5.83874038921446e-05,1.0
74,1,3.923249785245086e-05,1.0
75,1,4.053659125832686e-05,1.0
76,1,3.7807103432229875e-05,1.0
77,1,4.7022314047838636e-05,1.0
78,1,5.623729692888446e-05,1.0
79,1,4.113327844788728e-05,1.0
80,1,5.9017879722766037e-05,1.0
81,1,5.136873374164376e-05,1.0
82,1,4.849998987095508e-05,1.0
83,1,4.151383648325767e-05,1.0
84,1,3.9431370054080615e-05,1.0
85,1,4.1901199596031805e-05,1.0
86,1,4.210724527292768e-05,1.0
87,1,4.0702869252709205e-05,1.0
88,1,4.0533700899929194e-05,1.0
89,1,4.189787180124161e-05,1.0
90,1,3.931961385557467e-05,1.0
91,1,4.029359152858281e-05,1.0
92,1,4.01047507225788e-05,1.0
93,1,4.067274336375704e-05,1.0
94,1,4.049557560817144e-05,1.0
95,1,4.056627111907195e-05,1.0
96,1,3.978532674639913e-05,1.0
100,2,0.23793651631673177,0.9313666666666667
100,1,0.0014230196750101944,0.9998166666666667
101,2,0.150128657968839,0.9556166666666667
101,1,0.0014928753449581563,0.9998833333333333
102,2,0.12005982660452524,0.9638666666666666
102,1,0.0016161871818825603,0.99975
103,2,0.10442010108629862,0.9689833333333333
103,1,0.0015787301137577742,0.9997166666666667
104,2,0.09679487488269806,0.9705333333333334
104,1,0.001456890522222966,0.9997333333333334
105,2,0.09410289153258006,0.97115
105,1,0.0014836046591789151,0.9997333333333334
106,2,0.0831149614016215,0.9749666666666666
106,1,0.0017698797536548226,0.9995333333333334
107,2,0.07263846689065298,0.9773666666666667
107,1,0.001450742446584627,0.9997333333333334
108,2,0.07448119179407756,0.9765833333333334
108,1,0.0012538342816677565,0.9998
109,2,0.07524706329107285,0.9765166666666667
109,1,0.0010995918511257816,0.9997833333333334
110,2,0.06854828212658565,0.9783
110,1,0.0013375220791591953,0.9996333333333334
111,2,0.06396607331633568,0.9811166666666666
111,1,0.0008543562644665751,0.9998166666666667
112,2,0.06331186505357425,0.9802
112,1,0.0010377004983990142,0.9997666666666667
113,2,0.06018402474919955,0.9818
113,1,0.0006862660006425965,0.9999
114,2,0.06494067119161288,0.9797666666666667
114,1,0.0010739965311290386,0.9997833333333334
