epoch,task_num,valid_loss,valid_acc
0,1,0.21144590983390807,0.93705
1,1,0.12880318122704823,0.9608666666666666
2,1,0.08966475685437521,0.9727833333333333
3,1,0.06358036934932072,0.9807333333333333
4,1,0.05536839386622111,0.983
5,1,0.04434049809177717,0.9866666666666667
6,1,0.03824279521604379,0.98825
7,1,0.03168405231237412,0.9900333333333333
8,1,0.025809182186921437,0.9917666666666667
9,1,0.02005712216347456,0.9941333333333333
10,1,0.02172973413169384,0.9933
11,1,0.020639454371730488,0.9931666666666666
12,1,0.013843497943878173,0.9957833333333334
13,1,0.011518774558976293,0.9967
14,1,0.01467932715366284,0.9953166666666666
15,1,0.010772037792205811,0.9965166666666667
16,1,0.013455921816950043,0.9953833333333333
17,1,0.00881961803038915,0.9969
18,1,0.008360900971169273,0.9972333333333333
19,1,0.006878552163764835,0.9980666666666667
20,1,0.0074835299981137115,0.9976166666666667
21,1,0.007056073579750955,0.9976166666666667
22,1,0.008346395402960479,0.9972
23,1,0.005795911942049861,0.998
24,1,0.004685510687925853,0.9985333333333334
25,1,0.007876582996066039,0.9972166666666666
26,1,0.00508973732702434,0.9983333333333333
27,1,0.004878236874534438,0.9985166666666667
28,1,0.005896797772838424,0.9981166666666667
29,1,0.0032821445405172805,0.9990833333333333
30,1,0.007034271124719332,0.9977666666666667
31,1,0.0072630208363135655,0.99775
32,1,0.002858305729009832,0.9991
33,1,0.003869403260977318,0.9988833333333333
34,1,0.0037521591218809287,0.9988833333333333
35,1,0.004986641541977103,0.9985
36,1,0.0033489254989855304,0.99905
37,1,0.004793700893324179,0.99835
38,1,0.0008245970718783307,0.99985
39,1,0.0006964071192157765,0.9998666666666667
40,1,0.0006936514177873809,0.9998333333333334
41,1,0.0007196860554531062,0.99985
42,1,0.0004099349483284944,0.9999
43,1,0.00034923363042398706,0.99995
44,1,0.0005636911331802063,0.9999
45,1,0.0005677570756238613,0.9999166666666667
46,1,0.0006135685230973953,0.9998833333333333
47,1,0.000641852735673577,0.9998
48,1,0.0005425653979628502,0.9998833333333333
49,1,0.0001079409859123795,1.0
50,1,9.505977042063023e-05,1.0
51,1,0.0001241805294213312,1.0
52,1,9.950541507460002e-05,1.0
53,1,7.202085884079376e-05,1.0
54,1,6.164272280087364e-05,1.0
55,1,8.564775830382132e-05,1.0
56,1,6.785371990602774e-05,1.0
57,1,7.451140721144232e-05,1.0
58,1,7.863036849206158e-05,1.0
59,1,7.101484756470503e-05,1.0
60,1,5.712838235049276e-05,1.0
61,1,5.15048985000855e-05,1.0
62,1,4.601405049518992e-05,1.0
63,1,4.203757854678163e-05,1.0
64,1,4.1561547950065385e-05,1.0
65,1,4.751313248355776e-05,1.0
66,1,3.865748185938476e-05,1.0
67,1,4.7420451568905265e-05,1.0
68,1,4.947813088256226e-05,1.0
69,1,4.6524621905215704e-05,1.0
70,1,3.880616340751051e-05,1.0
71,1,3.966258479752772e-05,1.0
72,1,3.725795189020573e-05,1.0
73,1,3.820494551170365e-05,1.0
74,1,3.7037597450641136e-05,1.0
75,1,3.7876729981265574e-05,1.0
76,1,3.572570282182521e-05,1.0
77,1,3.5793213310050004e-05,1.0
78,1,3.4725169836140896e-05,1.0
79,1,3.399902977362217e-05,1.0
80,1,3.262917755588811e-05,1.0
81,1,3.282354788570956e-05,1.0
82,1,3.197372815860338e-05,1.0
83,1,3.204511960951398e-05,1.0
84,1,3.146868999307723e-05,1.0
85,1,3.171387492160041e-05,1.0
86,1,3.25883693749347e-05,1.0
87,1,3.4255184930346633e-05,1.0
88,1,3.3788641010566305e-05,1.0
89,1,3.1870445886185435e-05,1.0
90,1,3.267292999856485e-05,1.0
91,1,3.2695176536678143e-05,1.0
92,1,3.330417262623087e-05,1.0
